Name,Hours,Address,Street,City,State,Zip Code,Latitude,Longitude
Zang Mart,Mon-Sun: 10:00am - 10:00pm,"1005 S Zang Blvd, Wichita Falls, TX, 76308",1005 S Zang Blvd,Wichita Falls,TX,76308,32.7359198,-96.8249558
EZ Trip Food Store,Mon-Sun: 10:00am - 10:00pm,"9798 Forest Lane, Wichita Falls, TX, 76308",9798 Forest Lane,Wichita Falls,TX,76308,32.9090048,-96.71808490000001
Texaco Gas Station,Mon-Sun: 10:00am - 10:00pm,"2745 W Northwest Hwy Community Dr., Wichita Falls, TX, 76308",2745 W Northwest Hwy Community Dr.,Wichita Falls,TX,76308,32.8585592,-96.8744102
Smoker's XChange 2,Mon-Sun: 10:00am - 10:00pm,"18900 Dallas Pkwy, Wichita Falls, TX, 76308",18900 Dallas Pkwy,Wichita Falls,TX,76308,33.0064756,-96.8280101
Circle K,Mon-Sun: 10:00am - 10:00pm,"10120 Montana Ave., Wichita Falls, TX, 76308",10120 Montana Ave.,Wichita Falls,TX,76308,31.7955361,-106.346885
Cielo Vista Mall,Mon-Sun: 10:00am - 10:00pm,"8401 Gateway Blvd W, Wichita Falls, TX, 76308",8401 Gateway Blvd W,Wichita Falls,TX,76308,31.7753257,-106.3791262
Circle K,Mon-Sun: 10:00am - 10:00pm,"2210 Joe Battle Blvd, Wichita Falls, TX, 76308",2210 Joe Battle Blvd,Wichita Falls,TX,76308,31.7769866,-106.2667382
Circle K,Mon-Sun: 10:00am - 10:00pm,"1520 Lee Trevino, Wichita Falls, TX, 76308",1520 Lee Trevino,Wichita Falls,TX,76308,33.8695068,-98.5387878
Super Stop,Mon-Sun: 10:00am - 10:00pm,"800 N Carolina Dr, Wichita Falls, TX, 76308",800 N Carolina Dr,Wichita Falls,TX,76308,33.8511616,-98.544636
Circle K,Mon-Sun: 10:00am - 10:00pm,"1600 Zaragosa Rd, Wichita Falls, TX, 76308",1600 Zaragosa Rd,Wichita Falls,TX,76308,33.87591,-98.5422332
Circle K,Mon-Sun: 10:00am - 10:00pm,"6095 Montana, Wichita Falls, TX, 76308",6095 Montana,Wichita Falls,TX,76308,33.8689741,-98.5327638
RAM Gasoline Station,Mon-Sun: 10:00am - 10:00pm,"2329 E Missouri Ave, Wichita Falls, TX, 76308",2329 E Missouri Ave,Wichita Falls,TX,76308,31.772916,-106.4723916
Chevron Westwind,Mon-Sun: 10:00am - 10:00pm,"6998 Westwind Dr, Wichita Falls, TX, 76308",6998 Westwind Dr,Wichita Falls,TX,76308,33.8511616,-98.544636
Euless Food Store,Mon-Sun: 10:00am - 10:00pm,"305 W Euless Blvd, Wichita Falls, TX, 76308",305 W Euless Blvd,Wichita Falls,TX,76308,32.83527040000001,-97.08682019999999
Corner Market,Mon-Sun: 10:00am - 10:00pm,"4625 Benbrook Hwy #377, Wichita Falls, TX, 76308",4625 Benbrook Hwy #377,Wichita Falls,TX,76308,32.7063008,-97.44885160000001
Charge Up,Mon-Sun: 10:00am - 10:00pm,"9836 White Settlement Rd, Wichita Falls, TX, 76308",9836 White Settlement Rd,Wichita Falls,TX,76308,32.7595984,-97.4905704
Longhorn-Breaktime,Mon-Sun: 10:00am - 10:00pm,"101 Longhorn Road, Wichita Falls, TX, 76308",101 Longhorn Road,Wichita Falls,TX,76308,32.8474283,-97.3607504
Valero Gas Station,Mon-Sun: 10:00am - 10:00pm,"4821 S Fwy, Wichita Falls, TX, 76308",4821 S Fwy,Wichita Falls,TX,76308,33.8511616,-98.544636
Conoco,Mon-Sun: 10:00am - 10:00pm,"4140 Meadowbrook Dr, Wichita Falls, TX, 76308",4140 Meadowbrook Dr,Wichita Falls,TX,76308,33.8707622,-98.5550694
Lisa's Chicken,Mon-Sun: 10:00am - 10:00pm,"2501 Hemphill St., Wichita Falls, TX, 76308",2501 Hemphill St.,Wichita Falls,TX,76308,32.7152322,-97.331192
Chevron Gas Station,Mon-Sun: 10:00am - 10:00pm,"4724 Southeast Loop 820, Wichita Falls, TX, 76308",4724 Southeast Loop 820,Wichita Falls,TX,76308,32.660794,-97.25289629999999
Breaktime 25,Mon-Sun: 10:00am - 10:00pm,"2800 NE 28th St, Wichita Falls, TX, 76308",2800 NE 28th St,Wichita Falls,TX,76308,33.8511616,-98.544636
Sierra Market,Mon-Sun: 10:00am - 10:00pm,"7777 Warren Parkway #300, Wichita Falls, TX, 76308",7777 Warren Parkway #300,Wichita Falls,TX,76308,33.1062994,-96.81839409999999
Grand Food Mart,Mon-Sun: 10:00am - 10:00pm,"1100 N Grand Ave, Wichita Falls, TX, 76308",1100 N Grand Ave,Wichita Falls,TX,76308,33.8511616,-98.544636
Q's Smoke and Vape Shop,Mon-Sun: 10:00am - 10:00pm,"716 25th St., Wichita Falls, TX, 76308",716 25th St.,Wichita Falls,TX,76308,33.8891649,-98.4899172
Stop In Food Store,Mon-Sun: 10:00am - 10:00pm,"1702 Forest Lane, Wichita Falls, TX, 76308",1702 Forest Lane,Wichita Falls,TX,76308,33.8511616,-98.544636
Firewheel Town Center,Mon-Sun: 10:00am - 10:00pm,"245 Cedar Sage Dr, Wichita Falls, TX, 76308",245 Cedar Sage Dr,Wichita Falls,TX,76308,32.95392,-96.612436
Corner Mart,Mon-Sun: 10:00am - 10:00pm,"601 E Central Texas Expressway, Wichita Falls, TX, 76308",601 E Central Texas Expressway,Wichita Falls,TX,76308,33.8511616,-98.544636
Kwick Mart,Mon-Sun: 10:00am - 10:00pm,"808 S Ann Blvd, Wichita Falls, TX, 76308",808 S Ann Blvd,Wichita Falls,TX,76308,33.8983493,-98.53426329999999
Westwind Mini Market,Mon-Sun: 10:00am - 10:00pm,"13630 Richmond Ave, Wichita Falls, TX, 76308",13630 Richmond Ave,Wichita Falls,TX,76308,33.894996,-98.5454157
Texaco Gas Station,Mon-Sun: 10:00am - 10:00pm,"6660 Telephone Rd, Wichita Falls, TX, 76308",6660 Telephone Rd,Wichita Falls,TX,76308,33.9395547,-98.5532806
Express Mart,Mon-Sun: 10:00am - 10:00pm,"1801 Cypress Station Dr, Wichita Falls, TX, 76308",1801 Cypress Station Dr,Wichita Falls,TX,76308,30.0157216,-95.43329489999999
Citgo,Mon-Sun: 10:00am - 10:00pm,"7050 S Loop E, Wichita Falls, TX, 76308",7050 S Loop E,Wichita Falls,TX,76308,33.8511616,-98.544636
The Houston Galleria,Mon-Sun: 10:00am - 10:00pm,"5085 Westheimer, Wichita Falls, TX, 76308",5085 Westheimer,Wichita Falls,TX,76308,29.7368358,-95.4636925
King Fuels,Mon-Sun: 10:00am - 10:00pm,"12202 Almeda Rd, Wichita Falls, TX, 76308",12202 Almeda Rd,Wichita Falls,TX,76308,29.6338734,-95.412212
Shell Gas,Mon-Sun: 10:00am - 10:00pm,"2100 Hamilton St, Wichita Falls, TX, 76308",2100 Hamilton St,Wichita Falls,TX,76308,33.8877228,-98.503433
Food Mart,Mon-Sun: 10:00am - 10:00pm,"3250 Old Spanish Trail, Wichita Falls, TX, 76308",3250 Old Spanish Trail,Wichita Falls,TX,76308,29.7005205,-95.3764521
Shell Gas,Mon-Sun: 10:00am - 10:00pm,"743 N Sam Houston Pkwy E, Wichita Falls, TX, 76308",743 N Sam Houston Pkwy E,Wichita Falls,TX,76308,29.9399848,-95.383833
Winners Corner,Mon-Sun: 10:00am - 10:00pm,"11219 Eastex Fwy, Wichita Falls, TX, 76308",11219 Eastex Fwy,Wichita Falls,TX,76308,29.8791831,-95.32605840000001
King Mart,Mon-Sun: 10:00am - 10:00pm,"5800 Almeda Rd, Wichita Falls, TX, 76308",5800 Almeda Rd,Wichita Falls,TX,76308,29.7163082,-95.381267
Chevron Mini Mart,Mon-Sun: 10:00am - 10:00pm,"12405 Gessner Dr, Wichita Falls, TX, 76308",12405 Gessner Dr,Wichita Falls,TX,76308,29.9547936,-95.5476484
Citgo Gas,Mon-Sun: 10:00am - 10:00pm,"15103 Bellaire Blvd, Wichita Falls, TX, 76308",15103 Bellaire Blvd,Wichita Falls,TX,76308,29.7008401,-95.652676
Shop N Go,Mon-Sun: 10:00am - 10:00pm,"1999 Cypress Creek Pkwy, Wichita Falls, TX, 76308",1999 Cypress Creek Pkwy,Wichita Falls,TX,76308,30.0095185,-95.4585634
Charge Up,Mon-Sun: 10:00am - 10:00pm,"7480 N Shepherd Dr, Wichita Falls, TX, 76308",7480 N Shepherd Dr,Wichita Falls,TX,76308,33.8511616,-98.544636
Charge Up,Mon-Sun: 10:00am - 10:00pm,"3425 Eastex Fwy, Wichita Falls, TX, 76308",3425 Eastex Fwy,Wichita Falls,TX,76308,29.7935559,-95.3406243
Shell Gas,Mon-Sun: 10:00am - 10:00pm,"392 N Sam Houston Pkwy E, Wichita Falls, TX, 76308",392 N Sam Houston Pkwy E,Wichita Falls,TX,76308,29.938454,-95.39789999999999
Charge Up,Mon-Sun: 10:00am - 10:00pm,"7401 Cullen Blvd, Wichita Falls, TX, 76308",7401 Cullen Blvd,Wichita Falls,TX,76308,29.65262569999999,-95.3554123
Breaktime Cross Timber,Mon-Sun: 10:00am - 10:00pm,"1333 Crosstimbers St, Wichita Falls, TX, 76308",1333 Crosstimbers St,Wichita Falls,TX,76308,29.8290114,-95.3819315
Normandy Investments,Mon-Sun: 10:00am - 10:00pm,"703 Normandy St, Wichita Falls, TX, 76308",703 Normandy St,Wichita Falls,TX,76308,33.9090121,-98.46686249999999
24 Seven #19,Mon-Sun: 10:00am - 10:00pm,"3504 S Dairy Ashford Rd, Wichita Falls, TX, 76308",3504 S Dairy Ashford Rd,Wichita Falls,TX,76308,29.7234257,-95.6056347
Zip In Zip Out,Mon-Sun: 10:00am - 10:00pm,"8330 W Bellfort Ave, Wichita Falls, TX, 76308",8330 W Bellfort Ave,Wichita Falls,TX,76308,29.6561713,-95.524146
Star Stop,Mon-Sun: 10:00am - 10:00pm,"14101 NORTHWEST FRWY, Wichita Falls, TX, 76308",14101 NORTHWEST FRWY,Wichita Falls,TX,76308,33.9495167,-98.55318419999999
Star Stop,Mon-Sun: 10:00am - 10:00pm,"1751 MANGUM RD., Wichita Falls, TX, 76308",1751 MANGUM RD.,Wichita Falls,TX,76308,29.8221328,-95.4603394
Star Stop,Mon-Sun: 10:00am - 10:00pm,"5440 EAST FREEWAY, Wichita Falls, TX, 76308",5440 EAST FREEWAY,Wichita Falls,TX,76308,29.7735503,-95.3160911
Stop n In,Mon-Sun: 10:00am - 10:00pm,"5432 Hwy 6 N, Wichita Falls, TX, 76308",5432 Hwy 6 N,Wichita Falls,TX,76308,32.1134528,-98.5204677
Star Stop,Mon-Sun: 10:00am - 10:00pm,"111 Rankin Rd, Wichita Falls, TX, 76308",111 Rankin Rd,Wichita Falls,TX,76308,29.9659018,-95.39357799999999
Star Stop,Mon-Sun: 10:00am - 10:00pm,"451 TC Jester Blvd Houston Wichita Falls, TX, 76308",451 TC Jester Blvd Houston,Wichita Falls,TX,76308,29.7794836,-95.4180312
Star Stop,Mon-Sun: 10:00am - 10:00pm,"8255 MILLS ROAD, Wichita Falls, TX, 76308",8255 MILLS ROAD,Wichita Falls,TX,76308,29.95724,-95.5595582
Star Stop,Mon-Sun: 10:00am - 10:00pm,"5248 ALLUM RD, Wichita Falls, TX, 76308",5248 ALLUM RD,Wichita Falls,TX,76308,29.6410227,-95.4632011
43 Ventures,Mon-Sun: 10:00am - 10:00pm,"1807 W 43rd St, Wichita Falls, TX, 76308",1807 W 43rd St,Wichita Falls,TX,76308,29.83237799999999,-95.4451041
Chevron,Mon-Sun: 10:00am - 10:00pm,"6530 W 43rd St, Wichita Falls, TX, 76308",6530 W 43rd St,Wichita Falls,TX,76308,37.6151753,-97.35004699999999
Star Stop,Mon-Sun: 10:00am - 10:00pm,"3215 South Loop, Wichita Falls, TX, 76308",3215 South Loop,Wichita Falls,TX,76308,33.8511616,-98.544636
Tony's Market,Mon-Sun: 10:00am - 10:00pm,"6030 Dashwood Dr., Wichita Falls, TX, 76308",6030 Dashwood Dr.,Wichita Falls,TX,76308,29.707637,-95.4886161
Huffman,Mon-Sun: 10:00am - 10:00pm,"11105 FM 1960, Wichita Falls, TX, 76308",11105 FM 1960,Wichita Falls,TX,76308,30.0194933,-95.11084179999999
Star Stop,Mon-Sun: 10:00am - 10:00pm,"19555 MCKAY BLVD, Wichita Falls, TX, 76308",19555 MCKAY BLVD,Wichita Falls,TX,76308,33.8511616,-98.544636
Lee Food Mart,Mon-Sun: 10:00am - 10:00pm,"5827 N Sam Houston Pkwy E, Wichita Falls, TX, 76308",5827 N Sam Houston Pkwy E,Wichita Falls,TX,76308,29.9404095,-95.3030428
76 Gas,Mon-Sun: 10:00am - 10:00pm,"15050 Old Humble Rd, Wichita Falls, TX, 76308",15050 Old Humble Rd,Wichita Falls,TX,76308,29.9397871,-95.2833012
Star Stop,Mon-Sun: 10:00am - 10:00pm,"13757 WILL CLAYTON PARKWAY, Wichita Falls, TX, 76308",13757 WILL CLAYTON PARKWAY,Wichita Falls,TX,76308,33.8666762,-98.51953069999999
Shell Gas,Mon-Sun: 10:00am - 10:00pm,"21502 Aldine Westfield Rd, Wichita Falls, TX, 76308",21502 Aldine Westfield Rd,Wichita Falls,TX,76308,30.0274167,-95.3802549
24/7 Mart,Mon-Sun: 10:00am - 10:00pm,"560 W Pipeline Rd, Wichita Falls, TX, 76308",560 W Pipeline Rd,Wichita Falls,TX,76308,32.8239549,-97.1790681
North East Mall,Mon-Sun: 10:00am - 10:00pm,"1101 Melbourne Rd, Wichita Falls, TX, 76308",1101 Melbourne Rd,Wichita Falls,TX,76308,32.8300589,-97.2002438
Charge Up,Mon-Sun: 10:00am - 10:00pm,"2112 N O'Connor Rd, Wichita Falls, TX, 76308",2112 N O'Connor Rd,Wichita Falls,TX,76308,32.8363088,-96.9508553
Irving-Break Time 24,Mon-Sun: 10:00am - 10:00pm,"4125 W Airport Fwy, Wichita Falls, TX, 76308",4125 W Airport Fwy,Wichita Falls,TX,76308,32.838405,-97.00893029999999
Valley Ranch Shell,Mon-Sun: 10:00am - 10:00pm,"9975 N MacArthur Blvd, Wichita Falls, TX, 76308",9975 N MacArthur Blvd,Wichita Falls,TX,76308,32.9400766,-96.952745
MacArthur Beer-Win & Gas,Mon-Sun: 10:00am - 10:00pm,"705 N MacArthur Blvd, Wichita Falls, TX, 76308",705 N MacArthur Blvd,Wichita Falls,TX,76308,32.8215635,-96.9594838
Texaco,Mon-Sun: 10:00am - 10:00pm,"820 S Belt Line Rd, Wichita Falls, TX, 76308",820 S Belt Line Rd,Wichita Falls,TX,76308,32.8054654,-96.9940986
KK Mart,Mon-Sun: 10:00am - 10:00pm,"227 N Henderson Road, Wichita Falls, TX, 76308",227 N Henderson Road,Wichita Falls,TX,76308,33.8511616,-98.544636
Gateway Foodmart,Mon-Sun: 10:00am - 10:00pm,"100 E Hallmark Ave, Wichita Falls, TX, 76308",100 E Hallmark Ave,Wichita Falls,TX,76308,33.8511616,-98.544636
Kingwood Food,Mon-Sun: 10:00am - 10:00pm,"1800 Northpark Dr, Wichita Falls, TX, 76308",1800 Northpark Dr,Wichita Falls,TX,76308,33.9864294,-98.5356015
Mall de Norte,Mon-Sun: 10:00am - 10:00pm,"5300 San Dario Avenue, Wichita Falls, TX, 76308",5300 San Dario Avenue,Wichita Falls,TX,76308,27.5517466,-99.4998873
Kwik Mart-Conoco,Mon-Sun: 10:00am - 10:00pm,"1235 S State Hwy 121 Bus, Wichita Falls, TX, 76308",1235 S State Hwy 121 Bus,Wichita Falls,TX,76308,33.0187267,-96.993055
Charge Up,Mon-Sun: 10:00am - 10:00pm,"1721 E State HWY, Wichita Falls, TX, 76308",1721 E State HWY,Wichita Falls,TX,76308,33.8511616,-98.544636
Charge Up 6,Mon-Sun: 10:00am - 10:00pm,"7201 Indiana Ave, Wichita Falls, TX, 76308",7201 Indiana Ave,Wichita Falls,TX,76308,33.9125612,-98.490923
Charge Up,Mon-Sun: 10:00am - 10:00pm,"1415 University Ave, Wichita Falls, TX, 76308",1415 University Ave,Wichita Falls,TX,76308,33.8677525,-98.55652620000001
La Plaza Mall,Mon-Sun: 10:00am - 10:00pm,"2200 S 10th St, Wichita Falls, TX, 76308",2200 S 10th St,Wichita Falls,TX,76308,33.9027006,-98.51345649999999
Midland Park Mall,Mon-Sun: 10:00am - 10:00pm,"4511 N Midkiff Rd Dr, Wichita Falls, TX, 76308",4511 N Midkiff Rd Dr,Wichita Falls,TX,76308,32.0301564,-102.1316508
Kwik Phone Repair,Mon-Sun: 10:00am - 10:00pm,"6630 Rufe Snow Dr, Wichita Falls, TX, 76308",6630 Rufe Snow Dr,Wichita Falls,TX,76308,32.8671596,-97.23783159999999
Charge Up,Mon-Sun: 10:00am - 10:00pm,"1551 16th St, Wichita Falls, TX, 76308",1551 16th St,Wichita Falls,TX,76308,33.9000536,-98.4928185
Quicky Mart,Mon-Sun: 10:00am - 10:00pm,"2449 East Sam Houston Pkwy S, Wichita Falls, TX, 76308",2449 East Sam Houston Pkwy S,Wichita Falls,TX,76308,29.7604267,-95.3698028
Shell Gas,Mon-Sun: 10:00am - 10:00pm,"3028 Shaver St, Wichita Falls, TX, 76308",3028 Shaver St,Wichita Falls,TX,76308,29.6650528,-95.20817579999999
Pearland Town Center,Mon-Sun: 10:00am - 10:00pm,"Hwy 288 & FM 518, Wichita Falls, TX, 76308",Hwy 288 & FM 518,Wichita Falls,TX,76308,29.5559861,-95.3869263
Valero,Mon-Sun: 10:00am - 10:00pm,"6000 Independence Pkwy, Wichita Falls, TX, 76308",6000 Independence Pkwy,Wichita Falls,TX,76308,33.0566391,-96.7499429
Circle K,Mon-Sun: 10:00am - 10:00pm,"5602 UTSA BLVD, Wichita Falls, TX, 76308",5602 UTSA BLVD,Wichita Falls,TX,76308,29.5748793,-98.595627
Citgo Gas,Mon-Sun: 10:00am - 10:00pm,"6614 San Pedro Ave, Wichita Falls, TX, 76308",6614 San Pedro Ave,Wichita Falls,TX,76308,29.4988052,-98.49861039999999
Citgo Gas Station,Mon-Sun: 10:00am - 10:00pm,"6111 Tezel Road, Wichita Falls, TX, 76308",6111 Tezel Road,Wichita Falls,TX,76308,29.4906813,-98.66594599999999
Ingram Park Mall,Mon-Sun: 10:00am - 10:00pm,"6301 Northwest Loop 410, Wichita Falls, TX, 76308",6301 Northwest Loop 410,Wichita Falls,TX,76308,29.4691034,-98.6210028
Circle K,Mon-Sun: 10:00am - 10:00pm,"2400 THOUSAND OAKS, Wichita Falls, TX, 76308",2400 THOUSAND OAKS,Wichita Falls,TX,76308,33.8580627,-98.5237859
Star Mart,Mon-Sun: 10:00am - 10:00pm,"1537 Delgado St, Wichita Falls, TX, 76308",1537 Delgado St,Wichita Falls,TX,76308,33.861448,-98.5188124
Citgo Gas,Mon-Sun: 10:00am - 10:00pm,"3969 Thousand Oaks Drive, Wichita Falls, TX, 76308",3969 Thousand Oaks Drive,Wichita Falls,TX,76308,29.5583623,-98.41730869999999
Circle K,Mon-Sun: 10:00am - 10:00pm,"11311 Huebner Rd., Wichita Falls, TX, 76308",11311 Huebner Rd.,Wichita Falls,TX,76308,29.5485535,-98.5755999
Xpress Mart,Mon-Sun: 10:00am - 10:00pm,"4311 Culebra Road, Wichita Falls, TX, 76308",4311 Culebra Road,Wichita Falls,TX,76308,29.4488023,-98.5902387
Chevron Gas,Mon-Sun: 10:00am - 10:00pm,"19153 I-45, Wichita Falls, TX, 76308",19153 I-45,Wichita Falls,TX,76308,30.1779334,-95.4507241
Star Stop,Mon-Sun: 10:00am - 10:00pm,"20424 KUYKENDAHL RD, Wichita Falls, TX, 76308",20424 KUYKENDAHL RD,Wichita Falls,TX,76308,30.0676365,-95.5058866
Star Stop,Mon-Sun: 10:00am - 10:00pm,"13233 Dairy Ashford Rd., Wichita Falls, TX, 76308",13233 Dairy Ashford Rd.,Wichita Falls,TX,76308,29.6227785,-95.6019506
Jeffrey Food Mart,Mon-Sun: 10:00am - 10:00pm,"13420 W Bellfort Blvd, Wichita Falls, TX, 76308",13420 W Bellfort Blvd,Wichita Falls,TX,76308,29.6624276,-95.6197165
Charge Up 20,Mon-Sun: 10:00am - 10:00pm,"5301 State Hwy 121, Wichita Falls, TX, 76308",5301 State Hwy 121,Wichita Falls,TX,76308,33.0728004,-96.8758347
Broadway Square,Mon-Sun: 10:00am - 10:00pm,"4601 S Broadway Ave, Wichita Falls, TX, 76308",4601 S Broadway Ave,Wichita Falls,TX,76308,32.2987261,-95.30298110000001
Exxon,Mon-Sun: 10:00am - 10:00pm,"2615 E Commerce St, Wichita Falls, TX, 76308",2615 E Commerce St,Wichita Falls,TX,76308,33.8916124,-98.4454889
Corner Market,Mon-Sun: 10:00am - 10:00pm,"1101 S Valley Mills Drive, Wichita Falls, TX, 76308",1101 S Valley Mills Drive,Wichita Falls,TX,76308,31.52566259999999,-97.1486977
Richland Mall,Mon-Sun: 10:00am - 10:00pm,"6001 West Waco Drive, Wichita Falls, TX, 76308",6001 West Waco Drive,Wichita Falls,TX,76308,31.5483758,-97.1481428
Vapor Village Smoke Shop,Mon-Sun: 10:00am - 10:00pm,"4520 Southwest Pkwy, Wichita Falls, TX, 76308",4520 Southwest Pkwy,Wichita Falls,TX,76308,33.85869590000001,-98.56044899999999
Layton Hills Mall,"Mon-Fri: 5:00am - 12:00am, Sat-Sun: 6:00am - 12:00am","1201 North Hill Field Road, Roy, UT, 84067",1201 North Hill Field Road,Roy,UT,84067,41.0784332,-111.9775455
Texaco Roy,"Mon-Fri: 5:00am - 12:00am, Sat-Sun: 6:00am - 12:00am","4395 S 1900 W, Roy, UT, 84067",4395 S 1900 W,Roy,UT,84067,41.1836973,-112.0263054
Tobacco Colony,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","6231 Richmond Hwy, Williamsburg, VA, 23188",6231 Richmond Hwy,Williamsburg,VA,23188,37.3337562,-76.7474999
Tobacco World,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","8853 Richmond Hwy, Williamsburg, VA, 23188",8853 Richmond Hwy,Williamsburg,VA,23188,38.716987,-77.131705
Fashion Center at Pentagon City,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","1100 S Hayes St, Williamsburg, VA, 23188",1100 S Hayes St,Williamsburg,VA,23188,38.863261,-77.0603153
Arlington Market,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","1144 N Stuart St, Williamsburg, VA, 23188",1144 N Stuart St,Williamsburg,VA,23188,38.8838732,-77.11201179999999
Tobacco and Vape Supply,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","2428 Shirlington Rd Suite 1, Williamsburg, VA, 23188",2428 Shirlington Rd Suite 1,Williamsburg,VA,23188,38.8473853,-77.0841706
Exxon,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","3620 S Main St, Williamsburg, VA, 23188",3620 S Main St,Williamsburg,VA,23188,37.2786969,-76.7409553
Hillbilly Food Store,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","911 W Mary St, Williamsburg, VA, 23188",911 W Mary St,Williamsburg,VA,23188,36.6013698,-82.1787532
Easy Mart,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","507 Stewart St, Williamsburg, VA, 23188",507 Stewart St,Williamsburg,VA,23188,37.2707022,-76.7074571
Battlefield BP,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","945 N Battlefield Blvd, Williamsburg, VA, 23188",945 N Battlefield Blvd,Williamsburg,VA,23188,36.7540208,-76.24717230000002
Tinee Giant,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","1001 Jackson Ave, Williamsburg, VA, 23188",1001 Jackson Ave,Williamsburg,VA,23188,37.2603028,-76.66931009999999
Tinee Giant,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","201 North George Washington Hwy, Williamsburg, VA, 23188",201 North George Washington Hwy,Williamsburg,VA,23188,36.7444383,-76.34496039999999
BP,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","2155 S Military Hwy, Williamsburg, VA, 23188",2155 S Military Hwy,Williamsburg,VA,23188,36.7789021,-76.2671237
Tinee Giant,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","1102 S Military HWY, Williamsburg, VA, 23188",1102 S Military HWY,Williamsburg,VA,23188,36.8078589,-76.2197375
Refresh,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","100 E Hundred Rd, Williamsburg, VA, 23188",100 E Hundred Rd,Williamsburg,VA,23188,37.3497601,-77.35951759999999
Exxon,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","2211 Grafton St, Williamsburg, VA, 23188",2211 Grafton St,Williamsburg,VA,23188,37.8211497,-79.7982248
Southpark Mall,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","230 Southpark Circle, Williamsburg, VA, 23188",230 Southpark Circle,Williamsburg,VA,23188,37.253738,-77.3932914
Valero,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","917 S Monroe Ave, Williamsburg, VA, 23188",917 S Monroe Ave,Williamsburg,VA,23188,37.2707022,-76.7074571
Woodland Grocery Store,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","3100 S Manchester St STE T2, Williamsburg, VA, 23188",3100 S Manchester St STE T2,Williamsburg,VA,23188,38.8641887,-77.1365438
Exxon,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","5409 Jefferson Davis Hwy, Williamsburg, VA, 23188",5409 Jefferson Davis Hwy,Williamsburg,VA,23188,38.2358436,-77.5020196
Citgo Gas Station,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","930 Lasalle Ave, Williamsburg, VA, 23188",930 Lasalle Ave,Williamsburg,VA,23188,37.0258442,-76.36276219999999
Express Mart,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","20569 Timberlake Rd, Williamsburg, VA, 23188",20569 Timberlake Rd,Williamsburg,VA,23188,37.3402789,-79.2380223
iSmokeshop,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","8370 Sudley Road, Williamsburg, VA, 23188",8370 Sudley Road,Williamsburg,VA,23188,38.7739813,-77.5025268
Tinee Giant,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","9082 Warwick Blvd, Williamsburg, VA, 23188",9082 Warwick Blvd,Williamsburg,VA,23188,37.0197404,-76.451157
Tinee Giant,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","12598 Warwick Blvd, Williamsburg, VA, 23188",12598 Warwick Blvd,Williamsburg,VA,23188,37.0835111,-76.4973114
Tinee Giant,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","995 J Clyde Morris Blvd, Williamsburg, VA, 23188",995 J Clyde Morris Blvd,Williamsburg,VA,23188,37.0976044,-76.4595748
Citgo Gas Station,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","780 J Clyde Morris Blvd, Williamsburg, VA, 23188",780 J Clyde Morris Blvd,Williamsburg,VA,23188,37.0819854,-76.45922329999999
Junior Market,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","3601 E Ocean View Ave, Williamsburg, VA, 23188",3601 E Ocean View Ave,Williamsburg,VA,23188,36.9310037,-76.1984332
Junior Market,"Mon-Sat: 8:00am - 10:30pm, Sun: 10:00am - 4:30pm","930 Briar Hill Rd, Williamsburg, VA, 23188",930 Briar Hill Rd,Williamsburg,VA,23188,36.8551145,-76.2143471
